Episodio,Passos,Recompensa,Sucesso
127,100,-10.0,0
128,100,-10.0,0
129,100,-10.0,0
130,100,-10.0,0
131,100,-10.0,0
132,100,-10.0,0
133,100,-10.0,0
134,100,-10.0,0
135,100,-10.0,0
136,100,-10.0,0
137,100,-10.0,0
138,100,-10.0,0
139,100,-10.0,0
140,100,-10.0,0
141,100,-10.0,0
142,100,-10.0,0
143,100,-10.0,0
144,100,-10.0,0
145,100,-10.0,0
146,100,-10.0,0
147,100,-10.0,0
148,100,-10.0,0
149,100,-10.0,0
150,100,-10.0,0
151,100,-10.0,0
152,100,-10.0,0
153,100,-10.0,0
154,100,-10.0,0
155,100,-10.0,0
156,100,-10.0,0
157,100,-10.0,0
158,100,-10.0,0
159,100,-10.0,0
160,100,-10.0,0
161,100,-10.0,0
162,100,-10.0,0
163,100,-10.0,0
164,100,-10.0,0
165,100,-10.0,0
166,100,-10.0,0
167,100,-10.0,0
168,100,-10.0,0
169,100,-10.0,0
170,100,-10.0,0
171,100,-10.0,0
172,100,-10.0,0
173,100,-10.0,0
174,100,-10.0,0
175,100,-10.0,0
176,100,-10.0,0
177,100,-10.0,0
178,100,-10.0,0
179,100,-10.0,0
180,100,-10.0,0
181,100,-10.0,0
182,100,-10.0,0
183,100,-10.0,0
184,100,-10.0,0
185,100,-10.0,0
186,100,-10.0,0
187,100,-10.0,0
188,100,-10.0,0
189,100,-10.0,0
190,100,-10.0,0
191,100,-10.0,0
192,100,-10.0,0
193,100,-10.0,0
194,100,-10.0,0
195,100,-10.0,0
196,100,-10.0,0
197,100,-10.0,0
198,100,-10.0,0
199,100,-10.0,0
200,100,-10.0,0
201,100,-10.0,0
202,100,-10.0,0
203,100,-10.0,0
204,100,-10.0,0
205,100,-10.0,0
206,100,-10.0,0
207,100,-10.0,0
208,100,-10.0,0
209,100,-10.0,0
210,100,-10.0,0
211,100,-10.0,0
212,100,-10.0,0
213,100,-10.0,0
214,100,-10.0,0
215,100,-10.0,0
216,100,-10.0,0
217,100,-10.0,0
218,100,-10.0,0
219,100,-10.0,0
220,100,-10.0,0
221,100,-10.0,0
222,100,-10.0,0
223,100,-10.0,0
224,100,-10.0,0
225,100,-10.0,0
226,100,-10.0,0
227,100,-10.0,0
228,100,-10.0,0
229,100,-10.0,0
230,100,-10.0,0
231,100,-10.0,0
232,100,-10.0,0
233,100,-10.0,0
234,100,-10.0,0
235,100,-10.0,0
236,100,-10.0,0
237,100,-10.0,0
238,100,-10.0,0
239,100,-10.0,0
240,100,-10.0,0
241,100,-10.0,0
242,100,-10.0,0
243,100,-10.0,0
244,100,-10.0,0
245,100,-10.0,0
246,100,-10.0,0
247,100,-10.0,0
248,100,-10.0,0
249,100,-10.0,0
250,100,-10.0,0
251,100,-10.0,0
252,100,-10.0,0
253,100,-10.0,0
254,100,-10.0,0
255,100,-10.0,0
256,100,-10.0,0
257,100,-10.0,0
258,100,-10.0,0
259,100,-10.0,0
260,100,-10.0,0
261,100,-10.0,0
262,100,-10.0,0
263,100,-10.0,0
264,100,-10.0,0
265,100,-10.0,0
266,100,-10.0,0
267,100,-10.0,0
268,100,-10.0,0
269,100,-10.0,0
270,100,-10.0,0
271,100,-10.0,0
272,100,-10.0,0
273,100,-10.0,0
274,100,-10.0,0
275,100,-10.0,0
276,100,-10.0,0
277,100,-10.0,0
278,100,-10.0,0
279,100,-10.0,0
280,100,-10.0,0
281,100,-10.0,0
282,100,-10.0,0
283,100,-10.0,0
284,100,-10.0,0
285,100,-10.0,0
286,100,-10.0,0
287,100,-10.0,0
288,100,-10.0,0
289,100,-10.0,0
290,100,-10.0,0
291,100,-10.0,0
292,100,-10.0,0
293,100,-10.0,0
294,100,-10.0,0
295,100,-10.0,0
296,100,-10.0,0
297,100,-10.0,0
298,100,-10.0,0
299,100,-10.0,0
300,100,-10.0,0
301,100,-10.0,0
302,100,-10.0,0
303,100,-10.0,0
304,100,-10.0,0
305,100,-10.0,0
306,100,-10.0,0
307,100,-10.0,0
308,100,-10.0,0
309,100,-10.0,0
310,100,-10.0,0
311,100,-10.0,0
312,100,-10.0,0
313,100,-10.0,0
314,100,-10.0,0
315,100,-10.0,0
316,100,-10.0,0
317,100,-10.0,0
318,100,-10.0,0
319,100,-10.0,0
320,100,-10.0,0
321,100,-10.0,0
322,100,-10.0,0
323,100,-10.0,0
324,100,-10.0,0
325,100,-10.0,0
326,100,-10.0,0
327,100,-10.0,0
328,100,-10.0,0
329,100,-10.0,0
330,100,-10.0,0
331,100,-10.0,0
332,100,-10.0,0
333,100,-10.0,0
334,100,-10.0,0
335,100,-10.0,0
336,100,-10.0,0
337,100,-10.0,0
338,100,-10.0,0
339,100,-10.0,0
340,100,-10.0,0
341,100,-10.0,0
342,100,-10.0,0
343,100,-10.0,0
344,100,-10.0,0
345,100,-10.0,0
346,100,-10.0,0
347,100,-10.0,0
348,100,-10.0,0
349,100,-10.0,0
350,100,-10.0,0
351,100,-10.0,0
352,100,-10.0,0
353,100,-10.0,0
354,100,-10.0,0
355,100,-10.0,0
356,100,-10.0,0
357,100,-10.0,0
358,100,-10.0,0
359,100,-10.0,0
360,100,-10.0,0
361,100,-10.0,0
362,100,-10.0,0
363,100,-10.0,0
364,100,-10.0,0
365,100,-10.0,0
366,58,4.3,1
367,100,-10.0,0
368,100,-10.0,0
369,100,-10.0,0
370,100,-10.0,0
371,100,-10.0,0
372,100,-10.0,0
373,100,-10.0,0
374,40,6.1,1
375,100,-10.0,0
376,100,-10.0,0
377,100,-10.0,0
378,100,-10.0,0
379,100,-10.0,0
380,100,-10.0,0
381,100,-10.0,0
382,100,-10.0,0
383,100,-10.0,0
384,100,-10.0,0
385,100,-10.0,0
386,58,4.3,1
387,100,-10.0,0
388,100,-10.0,0
389,100,-10.0,0
390,100,-10.0,0
391,90,1.1,1
392,100,-10.0,0
393,100,-10.0,0
394,100,-10.0,0
395,100,-10.0,0
396,100,-10.0,0
397,100,-10.0,0
398,100,-10.0,0
399,100,-10.0,0
400,100,-10.0,0
401,100,-10.0,0
402,100,-10.0,0
403,100,-10.0,0
404,100,-10.0,0
405,100,-10.0,0
406,100,-10.0,0
407,100,-10.0,0
408,100,-10.0,0
409,100,-10.0,0
410,100,-10.0,0
411,100,-10.0,0
412,100,-10.0,0
413,67,3.4,1
414,100,-10.0,0
415,100,-10.0,0
416,100,-10.0,0
417,100,-10.0,0
418,100,-10.0,0
419,100,-10.0,0
420,100,-10.0,0
421,100,-10.0,0
422,100,-10.0,0
423,100,-10.0,0
424,100,-10.0,0
425,100,-10.0,0
426,100,-10.0,0
427,100,-10.0,0
428,100,-10.0,0
429,100,-10.0,0
430,100,-10.0,0
431,100,-10.0,0
432,100,-10.0,0
433,100,-10.0,0
434,100,-10.0,0
435,100,-10.0,0
436,100,-10.0,0
437,100,-10.0,0
438,100,-10.0,0
439,100,-10.0,0
440,100,-10.0,0
441,100,-10.0,0
442,100,-10.0,0
443,100,-10.0,0
444,100,-10.0,0
445,100,-10.0,0
446,100,-10.0,0
447,100,-10.0,0
448,100,-10.0,0
449,100,-10.0,0
450,100,-10.0,0
451,100,-10.0,0
452,100,-10.0,0
453,100,-10.0,0
454,100,-10.0,0
455,100,-10.0,0
456,100,-10.0,0
457,100,-10.0,0
458,100,-10.0,0
459,100,-10.0,0
460,100,-10.0,0
461,100,-10.0,0
462,100,-10.0,0
463,100,-10.0,0
464,100,-10.0,0
465,100,-10.0,0
466,100,-10.0,0
467,100,-10.0,0
468,100,-10.0,0
469,100,-10.0,0
470,100,-10.0,0
471,100,-10.0,0
472,100,-10.0,0
473,100,-10.0,0
474,100,-10.0,0
475,100,-10.0,0
476,100,-10.0,0
477,100,-10.0,0
478,100,-10.0,0
479,100,-10.0,0
480,100,-10.0,0
481,100,-10.0,0
482,100,-10.0,0
483,100,-10.0,0
484,100,-10.0,0
485,100,-10.0,0
486,100,-10.0,0
487,100,-10.0,0
488,100,-10.0,0
489,100,-10.0,0
490,100,-10.0,0
491,100,-10.0,0
492,100,-10.0,0
493,100,-10.0,0
494,100,-10.0,0
495,100,-10.0,0
496,100,-10.0,0
497,100,-10.0,0
498,100,-10.0,0
499,100,-10.0,0
500,100,-10.0,0
501,100,-10.0,0
502,100,-10.0,0
503,100,-10.0,0
504,100,-10.0,0
505,100,-10.0,0
506,100,-10.0,0
507,100,-10.0,0
508,100,-10.0,0
509,100,-10.0,0
510,100,-10.0,0
511,100,-10.0,0
512,60,4.1,1
513,32,6.9,1
514,100,-10.0,0
515,32,6.9,1
516,100,-10.0,0
517,30,7.1,1
518,100,-10.0,0
519,72,2.9,1
520,44,5.7,1
521,100,-10.0,0
522,89,1.2,1
523,32,6.9,1
524,30,7.1,1
525,52,4.9,1
526,33,6.8,1
527,30,7.1,1
528,93,0.8,1
529,25,7.6,1
530,30,7.1,1
531,26,7.5,1
532,31,7.0,1
533,56,4.5,1
534,52,4.9,1
535,94,0.7,1
536,100,-10.0,0
537,30,7.1,1
538,74,2.7,1
539,100,-10.0,0
540,80,2.1,1
541,23,7.8,1
542,38,6.3,1
543,100,-10.0,0
544,100,-10.0,0
545,100,-10.0,0
546,68,3.3,1
547,100,-10.0,0
548,100,-10.0,0
549,100,-10.0,0
550,100,-10.0,0
551,100,-10.0,0
552,100,-10.0,0
553,100,-10.0,0
554,72,2.9,1
555,100,-10.0,0
556,100,-10.0,0
557,100,-10.0,0
558,83,1.8,1
559,61,4.0,1
560,50,5.1,1
561,100,-10.0,0
562,94,0.7,1
563,100,-10.0,0
564,77,2.4,1
565,39,6.2,1
566,82,1.9,1
567,100,-10.0,0
568,44,5.7,1
569,91,1.0,1
570,54,4.7,1
571,31,7.0,1
572,58,4.3,1
573,25,7.6,1
574,24,7.7,1
575,22,7.9,1
576,20,8.1,1
577,21,8.0,1
578,36,6.5,1
579,54,4.7,1
580,59,4.2,1
581,100,-10.0,0
582,100,-10.0,0
583,20,8.1,1
584,66,3.5,1
585,26,7.5,1
586,100,-10.0,0
587,100,-10.0,0
588,100,-10.0,0
589,96,0.5,1
590,62,3.9,1
591,61,4.0,1
592,100,-10.0,0
593,22,7.9,1
594,100,-10.0,0
595,37,6.4,1
596,100,-10.0,0
597,23,7.8,1
598,20,8.1,1
599,22,7.9,1
600,33,6.8,1
601,89,1.2,1
602,35,6.6,1
603,33,6.8,1
604,54,4.7,1
605,41,6.0,1
606,58,4.3,1
607,70,3.1,1
608,100,-10.0,0
609,100,-10.0,0
610,100,-10.0,0
611,100,-10.0,0
612,100,-10.0,0
613,100,-10.0,0
614,100,-10.0,0
615,100,-10.0,0
616,100,-10.0,0
617,100,-10.0,0
618,100,-10.0,0
619,100,-10.0,0
620,100,-10.0,0
621,70,3.1,1
622,93,0.8,1
623,100,-10.0,0
624,100,-10.0,0
625,100,-10.0,0
626,100,-10.0,0
627,100,-10.0,0
628,100,-10.0,0
629,100,-10.0,0
630,100,-10.0,0
631,100,-10.0,0
632,100,-10.0,0
633,100,-10.0,0
634,100,-10.0,0
635,96,0.5,1
636,100,-10.0,0
637,100,-10.0,0
638,100,-10.0,0
639,100,-10.0,0
640,100,-10.0,0
641,100,-10.0,0
642,100,-10.0,0
643,82,1.9,1
644,100,-10.0,0
645,100,-10.0,0
646,100,-10.0,0
647,100,-10.0,0
648,100,-10.0,0
649,100,-10.0,0
650,78,2.3,1
651,91,1.0,1
652,100,-10.0,0
653,100,-10.0,0
654,100,-10.0,0
655,100,-10.0,0
656,100,-10.0,0
657,76,2.5,1
658,88,1.3,1
659,100,-10.0,0
660,100,-10.0,0
661,69,3.2,1
662,100,-10.0,0
663,100,-10.0,0
664,100,-10.0,0
665,100,-10.0,0
666,100,-10.0,0
667,100,-10.0,0
668,100,-10.0,0
669,100,-10.0,0
670,100,-10.0,0
671,100,-10.0,0
672,94,0.7,1
673,100,-10.0,0
674,100,-10.0,0
675,100,-10.0,0
676,100,-10.0,0
677,100,-10.0,0
678,100,-10.0,0
679,26,7.5,1
680,47,5.4,1
681,65,3.6,1
682,82,1.9,1
683,28,7.3,1
684,83,1.8,1
685,100,-10.0,0
686,50,5.1,1
687,49,5.2,1
688,28,7.3,1
689,100,-10.0,0
690,48,5.3,1
691,50,5.1,1
692,64,3.7,1
693,100,-10.0,0
694,73,2.8,1
695,26,7.5,1
696,100,-10.0,0
697,100,-10.0,0
698,100,-10.0,0
699,100,-10.0,0
700,26,7.5,1
701,48,5.3,1
702,40,6.1,1
703,48,5.3,1
704,22,7.9,1
705,100,-10.0,0
706,48,5.3,1
707,87,1.4,1
708,23,7.8,1
709,54,4.7,1
710,38,6.3,1
711,37,6.4,1
712,51,5.0,1
713,35,6.6,1
714,22,7.9,1
715,64,3.7,1
716,45,5.6,1
717,45,5.6,1
718,67,3.4,1
719,100,-10.0,0
720,66,3.5,1
721,29,7.2,1
722,26,7.5,1
723,100,-10.0,0
724,100,-10.0,0
725,20,8.1,1
726,24,7.7,1
727,20,8.1,1
728,20,8.1,1
729,25,7.6,1
730,24,7.7,1
731,20,8.1,1
732,20,8.1,1
733,30,7.1,1
734,28,7.3,1
735,90,1.1,1
736,22,7.9,1
737,57,4.4,1
738,26,7.5,1
739,22,7.9,1
740,20,8.1,1
741,100,-10.0,0
742,21,8.0,1
743,50,5.1,1
744,24,7.7,1
745,20,8.1,1
746,60,4.1,1
747,100,-10.0,0
748,29,7.2,1
749,100,-10.0,0
750,20,8.1,1
751,24,7.7,1
752,20,8.1,1
753,67,3.4,1
754,77,2.4,1
755,22,7.9,1
756,20,8.1,1
757,65,3.6,1
758,22,7.9,1
759,68,3.3,1
760,70,3.1,1
761,22,7.9,1
762,21,8.0,1
763,22,7.9,1
764,30,7.1,1
765,20,8.1,1
766,31,7.0,1
767,69,3.2,1
768,44,5.7,1
769,22,7.9,1
770,24,7.7,1
771,25,7.6,1
772,39,6.2,1
773,21,8.0,1
774,28,7.3,1
775,24,7.7,1
776,22,7.9,1
777,22,7.9,1
778,29,7.2,1
779,24,7.7,1
780,20,8.1,1
781,22,7.9,1
782,36,6.5,1
783,22,7.9,1
784,20,8.1,1
785,20,8.1,1
786,20,8.1,1
787,22,7.9,1
788,20,8.1,1
789,64,3.7,1
790,18,8.3,1
791,20,8.1,1
792,24,7.7,1
793,39,6.2,1
794,25,7.6,1
795,23,7.8,1
796,28,7.3,1
797,22,7.9,1
798,22,7.9,1
799,22,7.9,1
800,20,8.1,1
801,22,7.9,1
802,22,7.9,1
803,22,7.9,1
804,20,8.1,1
805,33,6.8,1
806,20,8.1,1
807,22,7.9,1
808,22,7.9,1
809,20,8.1,1
810,24,7.7,1
811,20,8.1,1
812,22,7.9,1
813,20,8.1,1
814,20,8.1,1
815,24,7.7,1
816,28,7.3,1
817,21,8.0,1
818,28,7.3,1
819,20,8.1,1
820,20,8.1,1
821,23,7.8,1
822,20,8.1,1
823,20,8.1,1
824,23,7.8,1
825,18,8.3,1
826,20,8.1,1
827,22,7.9,1
828,24,7.7,1
829,26,7.5,1
830,31,7.0,1
831,24,7.7,1
832,24,7.7,1
833,22,7.9,1
834,24,7.7,1
835,20,8.1,1
836,24,7.7,1
837,20,8.1,1
838,20,8.1,1
839,22,7.9,1
840,22,7.9,1
841,46,5.5,1
842,26,7.5,1
843,25,7.6,1
844,27,7.4,1
845,24,7.7,1
846,22,7.9,1
847,20,8.1,1
848,20,8.1,1
849,20,8.1,1
850,24,7.7,1
851,36,6.5,1
852,20,8.1,1
853,20,8.1,1
854,25,7.6,1
855,26,7.5,1
856,25,7.6,1
857,22,7.9,1
858,18,8.3,1
859,22,7.9,1
860,26,7.5,1
861,20,8.1,1
862,36,6.5,1
863,20,8.1,1
864,23,7.8,1
865,24,7.7,1
866,18,8.3,1
867,22,7.9,1
868,20,8.1,1
869,22,7.9,1
870,24,7.7,1
871,19,8.2,1
872,22,7.9,1
873,23,7.8,1
874,22,7.9,1
875,34,6.7,1
876,22,7.9,1
877,26,7.5,1
878,24,7.7,1
879,20,8.1,1
880,21,8.0,1
881,20,8.1,1
882,26,7.5,1
883,22,7.9,1
884,21,8.0,1
885,21,8.0,1
886,28,7.3,1
887,22,7.9,1
888,22,7.9,1
889,26,7.5,1
890,26,7.5,1
891,22,7.9,1
892,36,6.5,1
893,22,7.9,1
894,24,7.7,1
895,20,8.1,1
896,20,8.1,1
897,22,7.9,1
898,22,7.9,1
899,22,7.9,1
900,22,7.9,1
901,24,7.7,1
902,22,7.9,1
903,20,8.1,1
904,22,7.9,1
905,22,7.9,1
906,23,7.8,1
907,26,7.5,1
908,20,8.1,1
909,22,7.9,1
910,22,7.9,1
911,21,8.0,1
912,20,8.1,1
913,24,7.7,1
914,20,8.1,1
915,20,8.1,1
916,22,7.9,1
917,22,7.9,1
918,25,7.6,1
919,20,8.1,1
920,22,7.9,1
921,22,7.9,1
922,22,7.9,1
923,24,7.7,1
924,20,8.1,1
925,24,7.7,1
926,22,7.9,1
927,20,8.1,1
928,20,8.1,1
929,24,7.7,1
930,19,8.2,1
931,20,8.1,1
932,24,7.7,1
933,25,7.6,1
934,24,7.7,1
935,20,8.1,1
936,22,7.9,1
937,26,7.5,1
938,24,7.7,1
939,20,8.1,1
940,28,7.3,1
941,23,7.8,1
942,22,7.9,1
943,27,7.4,1
944,28,7.3,1
945,21,8.0,1
946,24,7.7,1
947,19,8.2,1
948,26,7.5,1
949,22,7.9,1
950,23,7.8,1
951,22,7.9,1
952,26,7.5,1
953,22,7.9,1
954,20,8.1,1
955,23,7.8,1
956,22,7.9,1
957,20,8.1,1
958,20,8.1,1
959,22,7.9,1
960,20,8.1,1
961,24,7.7,1
962,28,7.3,1
963,22,7.9,1
964,20,8.1,1
965,28,7.3,1
966,28,7.3,1
967,22,7.9,1
968,21,8.0,1
969,20,8.1,1
970,26,7.5,1
971,32,6.9,1
972,30,7.1,1
973,26,7.5,1
974,28,7.3,1
975,28,7.3,1
976,26,7.5,1
977,22,7.9,1
978,22,7.9,1
979,20,8.1,1
980,22,7.9,1
981,24,7.7,1
982,29,7.2,1
983,35,6.6,1
984,38,6.3,1
985,20,8.1,1
986,32,6.9,1
987,20,8.1,1
988,22,7.9,1
989,24,7.7,1
990,23,7.8,1
991,38,6.3,1
992,20,8.1,1
993,26,7.5,1
994,24,7.7,1
995,24,7.7,1
996,18,8.3,1
997,21,8.0,1
998,18,8.3,1
999,21,8.0,1
1000,18,8.3,1
1001,22,7.9,1
1002,26,7.5,1
1003,18,8.3,1
1004,20,8.1,1
1005,26,7.5,1
1006,22,7.9,1
1007,24,7.7,1
1008,19,8.2,1
1009,18,8.3,1
1010,18,8.3,1
1011,22,7.9,1
1012,18,8.3,1
1013,20,8.1,1
1014,24,7.7,1
1015,24,7.7,1
1016,18,8.3,1
1017,21,8.0,1
1018,18,8.3,1
1019,19,8.2,1
1020,18,8.3,1
1021,20,8.1,1
1022,19,8.2,1
1023,18,8.3,1
1024,18,8.3,1
1025,18,8.3,1
1026,18,8.3,1
1027,44,5.7,1
1028,24,7.7,1
1029,18,8.3,1
1030,22,7.9,1
1031,30,7.1,1
1032,27,7.4,1
1033,30,7.1,1
1034,20,8.1,1
1035,20,8.1,1
1036,24,7.7,1
1037,19,8.2,1
1038,22,7.9,1
1039,22,7.9,1
1040,23,7.8,1
1041,21,8.0,1
1042,32,6.9,1
1043,22,7.9,1
1044,18,8.3,1
1045,18,8.3,1
1046,20,8.1,1
1047,18,8.3,1
1048,21,8.0,1
1049,18,8.3,1
1050,34,6.7,1
1051,20,8.1,1
1052,18,8.3,1
1053,18,8.3,1
1054,19,8.2,1
1055,30,7.1,1
1056,18,8.3,1
1057,20,8.1,1
1058,19,8.2,1
1059,20,8.1,1
1060,20,8.1,1
1061,18,8.3,1
1062,20,8.1,1
1063,20,8.1,1
1064,20,8.1,1
1065,26,7.5,1
1066,19,8.2,1
1067,18,8.3,1
1068,18,8.3,1
1069,28,7.3,1
1070,24,7.7,1
1071,21,8.0,1
1072,22,7.9,1
1073,18,8.3,1
1074,20,8.1,1
1075,22,7.9,1
1076,20,8.1,1
1077,20,8.1,1
1078,22,7.9,1
1079,22,7.9,1
1080,28,7.3,1
1081,20,8.1,1
1082,22,7.9,1
1083,25,7.6,1
1084,24,7.7,1
1085,23,7.8,1
1086,24,7.7,1
1087,20,8.1,1
1088,20,8.1,1
1089,22,7.9,1
1090,28,7.3,1
1091,20,8.1,1
1092,20,8.1,1
1093,18,8.3,1
1094,31,7.0,1
1095,25,7.6,1
1096,20,8.1,1
1097,23,7.8,1
1098,18,8.3,1
1099,21,8.0,1
1100,18,8.3,1
1101,18,8.3,1
1102,18,8.3,1
1103,21,8.0,1
1104,20,8.1,1
1105,20,8.1,1
1106,20,8.1,1
1107,20,8.1,1
1108,20,8.1,1
1109,21,8.0,1
1110,22,7.9,1
1111,23,7.8,1
1112,28,7.3,1
1113,18,8.3,1
1114,20,8.1,1
1115,21,8.0,1
1116,28,7.3,1
1117,28,7.3,1
1118,23,7.8,1
1119,20,8.1,1
1120,24,7.7,1
1121,18,8.3,1
1122,18,8.3,1
1123,22,7.9,1
1124,18,8.3,1
1125,18,8.3,1
1126,22,7.9,1
1127,18,8.3,1
1128,19,8.2,1
1129,20,8.1,1
1130,18,8.3,1
1131,24,7.7,1
1132,20,8.1,1
1133,18,8.3,1
1134,20,8.1,1
1135,18,8.3,1
1136,20,8.1,1
1137,31,7.0,1
1138,22,7.9,1
1139,19,8.2,1
1140,18,8.3,1
1141,26,7.5,1
1142,18,8.3,1
1143,26,7.5,1
1144,28,7.3,1
1145,20,8.1,1
1146,30,7.1,1
1147,22,7.9,1
1148,32,6.9,1
1149,20,8.1,1
1150,18,8.3,1
1151,22,7.9,1
1152,30,7.1,1
1153,20,8.1,1
1154,20,8.1,1
1155,18,8.3,1
1156,18,8.3,1
1157,18,8.3,1
1158,22,7.9,1
1159,20,8.1,1
1160,18,8.3,1
1161,28,7.3,1
1162,22,7.9,1
1163,18,8.3,1
1164,19,8.2,1
1165,32,6.9,1
1166,25,7.6,1
1167,18,8.3,1
1168,20,8.1,1
1169,18,8.3,1
1170,24,7.7,1
1171,18,8.3,1
1172,18,8.3,1
1173,34,6.7,1
1174,20,8.1,1
1175,18,8.3,1
1176,18,8.3,1
1177,18,8.3,1
1178,30,7.1,1
1179,18,8.3,1
1180,24,7.7,1
1181,20,8.1,1
1182,18,8.3,1
1183,26,7.5,1
1184,18,8.3,1
1185,20,8.1,1
1186,24,7.7,1
1187,22,7.9,1
1188,18,8.3,1
1189,19,8.2,1
1190,19,8.2,1
1191,18,8.3,1
1192,35,6.6,1
1193,19,8.2,1
1194,20,8.1,1
1195,18,8.3,1
1196,18,8.3,1
1197,22,7.9,1
1198,28,7.3,1
1199,18,8.3,1
1200,20,8.1,1
1201,20,8.1,1
1202,20,8.1,1
1203,18,8.3,1
1204,20,8.1,1
1205,22,7.9,1
1206,20,8.1,1
1207,18,8.3,1
1208,18,8.3,1
1209,20,8.1,1
1210,18,8.3,1
1211,26,7.5,1
1212,20,8.1,1
1213,18,8.3,1
1214,18,8.3,1
1215,20,8.1,1
1216,18,8.3,1
1217,20,8.1,1
1218,20,8.1,1
1219,22,7.9,1
1220,24,7.7,1
1221,18,8.3,1
1222,22,7.9,1
1223,22,7.9,1
1224,18,8.3,1
1225,18,8.3,1
1226,22,7.9,1
1227,22,7.9,1
1228,18,8.3,1
1229,20,8.1,1
1230,25,7.6,1
1231,18,8.3,1
1232,21,8.0,1
1233,22,7.9,1
1234,20,8.1,1
1235,30,7.1,1
1236,18,8.3,1
1237,34,6.7,1
1238,18,8.3,1
1239,20,8.1,1
1240,22,7.9,1
1241,20,8.1,1
1242,22,7.9,1
1243,18,8.3,1
1244,18,8.3,1
1245,21,8.0,1
1246,20,8.1,1
1247,28,7.3,1
1248,20,8.1,1
1249,22,7.9,1
1250,18,8.3,1
1251,22,7.9,1
1252,23,7.8,1
1253,21,8.0,1
1254,18,8.3,1
1255,22,7.9,1
1256,20,8.1,1
1257,20,8.1,1
1258,20,8.1,1
1259,18,8.3,1
1260,20,8.1,1
1261,18,8.3,1
1262,22,7.9,1
1263,18,8.3,1
1264,22,7.9,1
1265,18,8.3,1
1266,18,8.3,1
1267,24,7.7,1
1268,18,8.3,1
1269,18,8.3,1
1270,19,8.2,1
1271,20,8.1,1
1272,20,8.1,1
1273,18,8.3,1
1274,25,7.6,1
1275,22,7.9,1
1276,20,8.1,1
1277,20,8.1,1
1278,22,7.9,1
1279,20,8.1,1
1280,23,7.8,1
1281,18,8.3,1
1282,20,8.1,1
1283,22,7.9,1
1284,24,7.7,1
1285,24,7.7,1
1286,26,7.5,1
1287,19,8.2,1
1288,26,7.5,1
1289,20,8.1,1
1290,30,7.1,1
1291,20,8.1,1
1292,31,7.0,1
1293,20,8.1,1
1294,25,7.6,1
1295,20,8.1,1
1296,20,8.1,1
1297,18,8.3,1
1298,20,8.1,1
1299,36,6.5,1
1300,20,8.1,1
1301,18,8.3,1
1302,18,8.3,1
1303,20,8.1,1
1304,22,7.9,1
